gene	gene_name	n_snps_in_model	n_snps_used	pred_perf_r2	pred_perf_pval
ENSG00000161010	MRNIP	25	NA	0.022943013354056255	8.281563675873495e-05
ENSG00000161011	SQSTM1	16	NA	0.020896072367056408	0.0001737179850281378
ENSG00000161013	MGAT4B	44	NA	0.08752768411492855	5.311067033284669e-15
ENSG00000161016	RPL8	37	NA	0.41557203637970236	5.852065879515467e-80
ENSG00000161031	PGLYRP2	12	NA	0.02063709148585583	0.00019081798703318324
ENSG00000161036	LRWD1	10	NA	0.3740538193186592	5.5616051899881385e-70
ENSG00000161040	FBXL13	17	NA	0.04663320037560823	1.642556176441729e-08
ENSG00000161055	SCGB3A1	45	NA	0.4068379604724603	8.387593894608699e-78
ENSG00000161179	YDJC	2	NA	0.03289451507831576	2.300230103973134e-06
ENSG00000161180	CCDC116	8	NA	0.03529319240460114	9.713775904902103e-07
ENSG00000161202	DVL3	10	NA	0.02610643199252206	2.644590161724996e-05
ENSG00000161203	AP2M1	8	NA	0.06045031503100727	1.1074835940023361e-10
ENSG00000161204	ABCF3	50	NA	0.06941696414629246	4.212854888511566e-12
ENSG00000161243	FBXO27	9	NA	0.036999535641851135	5.260849418935169e-07
ENSG00000161265	U2AF1L4	21	NA	0.5555807649625303	9.534760420129239e-120
ENSG00000161267	BDH1	5	NA	0.01729897465526864	0.0006426728909507384
ENSG00000161328	LRRC56	25	NA	0.12894199350109412	8.0471455930824965e-22
ENSG00000161381	PLXDC1	21	NA	0.3648991590679821	7.1885220780808455e-68
ENSG00000161395	PGAP3	24	NA	0.0322432017191948	2.906964201955927e-06
ENSG00000161405	IKZF3	5	NA	0.06358291781314145	3.543250487971113e-11
ENSG00000161513	FDXR	19	NA	0.030756161080057035	4.961432202755537e-06
ENSG00000161526	SAP30BP	12	NA	0.10477171785692525	8.313458280389694e-18
ENSG00000161533	ACOX1	22	NA	0.28080342778477985	8.92575132215799e-50
ENSG00000161542	PRPSAP1	32	NA	0.025110180406230132	3.78731936070368e-05
ENSG00000161544	CYGB	3	NA	0.05177465359704571	2.5682498752656177e-09
ENSG00000161551	ZNF577	29	NA	0.07527277547171776	4.92038250228238e-13
ENSG00000161618	ALDH16A1	31	NA	0.4145078901022978	1.0758252444266555e-79
ENSG00000161640	SIGLEC11	53	NA	0.38854984462591996	2.1789421846497954e-73
ENSG00000161647	MPP3	8	NA	0.019075386523559962	0.000336426197423807
ENSG00000161653	NAGS	20	NA	0.04142188270652652	1.0726935752721806e-07
ENSG00000161654	LSM12	5	NA	0.01942113115571018	0.0002966921456598866
ENSG00000161664	ASB16	4	NA	0.044651239940239305	3.3547048184873204e-08
ENSG00000161671	EMC10	2	NA	0.047319720327027394	1.282424971002803e-08
ENSG00000161677	JOSD2	5	NA	0.08832544689388404	3.948200495981023e-15
ENSG00000161692	DBF4B	23	NA	0.42985265996384203	1.4844520127558256e-83
ENSG00000161714	PLCD3	8	NA	0.016148445259394503	0.0009788861480514099
ENSG00000161791	FMNL3	2	NA	0.010088839155614884	0.009278040995283648
ENSG00000161847	RAVER1	8	NA	0.028179654157988784	1.2534681672313201e-05
ENSG00000161860	SYCE2	7	NA	0.010188936191118209	0.008933834419794116
ENSG00000161888	SPC24	27	NA	0.08222126450136201	3.796899572503633e-14
ENSG00000161904	LEMD2	9	NA	0.01150790891400245	0.00544288472759091
ENSG00000161905	ALOX15	9	NA	0.07071501928887015	2.619599136935779e-12
ENSG00000161911	TREML1	7	NA	0.01175554401520928	0.0049617697574341835
ENSG00000161920	MED11	35	NA	0.10781941274062633	2.624568228890459e-18
ENSG00000161921	CXCL16	15	NA	0.2136277684165142	9.162515760211316e-37
ENSG00000161929	SCIMP	32	NA	0.16526116334839105	4.73147048109332e-28
ENSG00000161944	ASGR2	14	NA	0.17679079918081606	4.396466949603758e-30
ENSG00000161955	TNFSF13	10	NA	0.05912828944428161	1.790125486445404e-10
ENSG00000161973	CCDC42	32	NA	0.03037269265424185	5.694954404472965e-06
ENSG00000161980	POLR3K	24	NA	0.2911691740354833	6.870363692727164e-52
ENSG00000161981	SNRNP25	11	NA	0.014209361105853708	0.001996456155852646
ENSG00000161996	WDR90	4	NA	0.04796617119807405	1.0157478717266581e-08
ENSG00000161999	JMJD8	10	NA	0.06913669643743738	4.6676740684902905e-12
ENSG00000162004	CCDC78	3	NA	0.02916284633584352	8.799752066191961e-06
ENSG00000162032	SPSB3	14	NA	0.01513486081314556	0.0014199047005364056
ENSG00000162065	TBC1D24	32	NA	0.05310979405772298	1.584897910723283e-09
ENSG00000162066	AMDHD2	10	NA	0.06446811574933586	2.5664996697416848e-11
ENSG00000162069	BICDL2	11	NA	0.45653937164559405	1.6033298180798526e-90
ENSG00000162073	PAQR4	34	NA	0.04422505961813905	3.911194800112986e-08
ENSG00000162076	FLYWCH2	11	NA	0.2746088226893903	1.582975454010883e-48
ENSG00000162078	ZG16B	12	NA	0.05497412877072241	8.072319802589117e-10
ENSG00000162086	ZNF75A	25	NA	0.030690264408008282	5.0803912738299115e-06
ENSG00000162104	ADCY9	43	NA	0.2275027827963172	2.3243126768929902e-39
ENSG00000162129	CLPB	8	NA	0.06129440985246785	8.148605940985242e-11
ENSG00000162139	NEU3	1	NA	0.011925669382740993	0.004656497754637427
ENSG00000162174	ASRGL1	14	NA	0.14724122578368917	6.275491823547389e-25
ENSG00000162194	LBHD1	31	NA	0.1395318524532162	1.3018643012037814e-23
ENSG00000162222	TTC9C	3	NA	0.10424583398128658	1.0139797051962082e-17
ENSG00000162231	NXF1	11	NA	0.01511285437357491	0.0014314374809350416
ENSG00000162241	SLC25A45	16	NA	0.029551030895200725	7.65290795763087e-06
ENSG00000162267	ITIH3	18	NA	0.02483634088889294	4.180484868485647e-05
ENSG00000162302	RPS6KA4	8	NA	0.22002441087479255	5.901238380782879e-38
ENSG00000162341	TPCN2	23	NA	0.11619730137060937	1.0831067119955056e-19
ENSG00000162366	PDZK1IP1	18	NA	0.16441441246695218	6.655171528034403e-28
ENSG00000162373	BEND5	11	NA	0.013045652336496879	0.0030701859304936145
ENSG00000162377	COA7	18	NA	0.012310790442913985	0.004033966427375142
ENSG00000162378	ZYG11B	9	NA	0.06561561793692516	1.689040329234862e-11
ENSG00000162383	SLC1A7	16	NA	0.1015321576848971	2.820827821780286e-17
ENSG00000162384	CZIB	5	NA	0.13446296794754406	9.427995093920903e-23
ENSG00000162385	MAGOH	36	NA	0.021603536379448774	0.00013444469208037955
ENSG00000162390	ACOT11	20	NA	0.017608564466575945	0.0005740038021125949
ENSG00000162396	PARS2	4	NA	0.10656741333977693	4.216382448467944e-18
ENSG00000162398	LEXM	4	NA	0.08035896135842144	7.555664480275972e-14
ENSG00000162399	BSND	9	NA	0.14737095239550663	5.962001273329561e-25
ENSG00000162402	USP24	15	NA	0.017538809555073996	0.0005888012367817694
ENSG00000162407	PLPP3	22	NA	0.0608816190259233	9.468013535569441e-11
ENSG00000162408	NOL9	7	NA	0.04788723092204347	1.0450837170398046e-08
ENSG00000162433	AK4	14	NA	0.02697498463209781	1.934059209994439e-05
ENSG00000162434	JAK1	24	NA	0.038000722284884166	3.6708388806236264e-07
ENSG00000162437	RAVER2	33	NA	0.0498956187693173	5.063001537783214e-09
ENSG00000162438	CTRC	5	NA	0.030493683737924254	5.45249581036186e-06
ENSG00000162444	RBP7	13	NA	0.03152116487722071	3.7684275168707643e-06
ENSG00000162461	SLC25A34	20	NA	0.12358335469883501	6.371973756872069e-21
ENSG00000162490	DRAXIN	25	NA	0.13438550227417143	9.716808256840713e-23
ENSG00000162510	MATN1	6	NA	0.026171891822391127	2.5829387153829875e-05
ENSG00000162511	LAPTM5	7	NA	0.07968326773672327	9.695732535178124e-14
ENSG00000162512	SDC3	12	NA	0.026682190795804837	2.1491651370450163e-05
ENSG00000162517	PEF1	11	NA	0.03610077788674515	7.266767941996343e-07
ENSG00000162521	RBBP4	4	NA	0.034854947347005644	1.1370701504069123e-06
ENSG00000162522	KIAA1522	8	NA	0.025385944425637234	3.428829105414327e-05
ENSG00000162526	TSSK3	29	NA	0.013867308868876462	0.0022651513961863133
ENSG00000162542	TMCO4	21	NA	0.07350816920152974	9.407965511027475e-13
ENSG00000162543	UBXN10	19	NA	0.0219093233915241	0.00012035708392382439
ENSG00000162551	ALPL	5	NA	0.012639534570371522	0.003569720851438244
ENSG00000162552	WNT4	10	NA	0.01688851271260371	0.0007466496380125607
ENSG00000162572	SCNN1D	25	NA	0.030261494194492946	5.9272939831446265e-06
ENSG00000162585	FAAP20	103	NA	0.17736305823888335	3.4797094671170214e-30
ENSG00000162591	MEGF6	38	NA	0.06283441770900486	4.653314952781937e-11
ENSG00000162600	OMA1	3	NA	0.13269754907874426	1.8740932479272079e-22
ENSG00000162601	MYSM1	12	NA	0.0247523385367223	4.309104345213263e-05
ENSG00000162604	TM2D1	14	NA	0.03141309293936209	3.9177176185967465e-06
ENSG00000162607	USP1	9	NA	0.017907489048941256	0.0005147144520020113
ENSG00000162623	TYW3	7	NA	0.011926556792814519	0.004654956451318706
ENSG00000162627	SNX7	31	NA	0.12178883785576301	1.2708105022633074e-20
ENSG00000162636	FAM102B	8	NA	0.020176480447785902	0.0002255185562283178
ENSG00000162639	HENMT1	8	NA	0.05285457370231473	1.7381489127625042e-09
ENSG00000162650	ATXN7L2	15	NA	0.015201300836486704	0.0013856519077439988
ENSG00000162654	GBP4	8	NA	0.024811750869444163	4.2177320512877896e-05
ENSG00000162688	AGL	4	NA	0.018721009783986043	0.00038271583094568595
ENSG00000162692	VCAM1	9	NA	0.015304319756719418	0.0013341828319812711
ENSG00000162694	EXTL2	3	NA	0.026504424083568554	2.2912951796164897e-05
ENSG00000162704	ARPC5	18	NA	0.3806182973472045	1.6300167227527803e-71
ENSG00000162711	NLRP3	9	NA	0.08955966231811872	2.4944452716043563e-15
ENSG00000162714	ZNF496	15	NA	0.18298172198018747	3.473359794199966e-31
ENSG00000162722	TRIM58	21	NA	0.08136446781556406	5.21170682582152e-14
ENSG00000162723	SLAMF9	30	NA	0.09948897817016733	6.083550769817769e-17
ENSG00000162729	IGSF8	15	NA	0.10183753095868424	2.5143901614613317e-17
ENSG00000162733	DDR2	14	NA	0.03718368458716281	4.923917900803669e-07
ENSG00000162736	NCSTN	23	NA	0.3890071119667309	1.6961884583447836e-73
ENSG00000162739	SLAMF6	17	NA	0.011069533764135405	0.006414101890979804
ENSG00000162746	FCRLB	18	NA	0.04786670790163169	1.0528481028427646e-08
ENSG00000162747	FCGR3B	65	NA	0.14427166631547594	2.0240907405848166e-24
ENSG00000162757	C1orf74	9	NA	0.09241149876111387	8.615856552497737e-16
ENSG00000162769	FLVCR1	8	NA	0.3739775039571565	5.7933272821532916e-70
ENSG00000162775	RBM15	9	NA	0.029416879476606775	8.031251301121466e-06
ENSG00000162777	DENND2D	19	NA	0.11299562139551855	3.6738030369989963e-19
ENSG00000162804	SNED1	28	NA	0.03510471496671835	1.0394528487248972e-06
ENSG00000162817	C1orf115	13	NA	0.042861950470322416	6.38895911913386e-08
ENSG00000162819	BROX	6	NA	0.014341510182758305	0.0019014924331926507
ENSG00000162825	NBPF8	4	NA	0.012377563352582773	0.0039349536888536865
ENSG00000162836	ACP6	27	NA	0.07459531565407049	6.311300195798831e-13
ENSG00000162851	TFB2M	11	NA	0.012389976421234026	0.003916820858491305
ENSG00000162852	CNST	17	NA	0.015517310255454187	0.0012338061719879172
ENSG00000162869	PPP1R21	20	NA	0.08197665294823488	4.15632855476576e-14
ENSG00000162877	PM20D1	39	NA	0.4048873076664508	2.5171651442389394e-77
ENSG00000162881	OXER1	13	NA	0.1721539618768889	2.907539055959921e-29
ENSG00000162882	HAAO	26	NA	0.08636310526363651	8.18485221562077e-15
ENSG00000162885	B3GALNT2	6	NA	0.16749506758875227	1.920526485175616e-28
ENSG00000162889	MAPKAPK2	10	NA	0.014774961131043984	0.0016208777630471443
ENSG00000162892	IL24	4	NA	0.045941169595114906	2.1078409544332872e-08
ENSG00000162909	CAPN2	11	NA	0.023918650146857717	5.821758576110545e-05
ENSG00000162910	MRPL55	9	NA	0.013806455471564028	0.00231665608210632
ENSG00000162913	OBSCN-AS1	9	NA	0.022593090844674486	9.398316831258494e-05
ENSG00000162927	PUS10	15	NA	0.05162310028191571	2.7128340934965357e-09
ENSG00000162946	DISC1	18	NA	0.2746252072552819	1.5710317143838868e-48
ENSG00000162949	CAPN13	11	NA	0.018972164390739347	0.0003492956666773183
ENSG00000162972	MAIP1	11	NA	0.08710982222185758	6.202968438108858e-15
ENSG00000162976	SLC66A3	21	NA	0.03174635700423663	3.4753837599786892e-06
ENSG00000162994	CLHC1	21	NA	0.45660066957252904	1.5439457397893039e-90
ENSG00000162999	DUSP19	7	NA	0.010194715133484474	0.008914364989195279
ENSG00000163002	NUP35	26	NA	0.04186739391889482	9.138283925024024e-08
ENSG00000163013	FBXO41	4	NA	0.11314202896446802	3.4745398339325527e-19
ENSG00000163040	CCDC74A	3	NA	0.05504754431321198	7.860558692917122e-10
ENSG00000163041	H3F3A	29	NA	0.23491597590697302	9.134767077482731e-41
ENSG00000163050	COQ8A	7	NA	0.39197020814584965	3.3317003389511125e-74
ENSG00000163053	SLC16A14	8	NA	0.011258003379182192	0.005976596814580993
ENSG00000163082	SGPP2	25	NA	0.03824132765006542	3.366681863243477e-07
ENSG00000163083	INHBB	9	NA	0.020646277333377424	0.00019018347407615216
ENSG00000163125	RPRD2	16	NA	0.04088739683397882	1.300100714138756e-07
ENSG00000163126	ANKRD23	8	NA	0.03611294750321791	7.235054900562966e-07
ENSG00000163131	CTSS	14	NA	0.08514240834868689	1.2872938916848637e-14
ENSG00000163138	PACRGL	13	NA	0.023857726261618282	5.9512368137844694e-05
ENSG00000163141	BNIPL	9	NA	0.031351390878729644	4.005591645271514e-06
ENSG00000163155	LYSMD1	17	NA	0.03995982991046658	1.8149292717795444e-07
ENSG00000163156	SCNM1	8	NA	0.025939423266113388	2.8086457966660598e-05
ENSG00000163161	ERCC3	26	NA	0.17554956376130895	7.29721327153017e-30
ENSG00000163162	RNF149	9	NA	0.021866566539569778	0.00012223402664292952
ENSG00000163166	IWS1	6	NA	0.06861571503674066	5.647272882551344e-12
ENSG00000163171	CDC42EP3	32	NA	0.1407463150286133	8.08813299972149e-24
ENSG00000163191	S100A11	19	NA	0.040797048061146736	1.3430454529826865e-07
ENSG00000163214	DHX57	23	NA	0.12083793901441424	1.8311264023375976e-20
ENSG00000163218	PGLYRP4	10	NA	0.013706268431331542	0.002404046705653668
ENSG00000163219	ARHGAP25	10	NA	0.022628885193818706	9.277464470110456e-05
ENSG00000163220	S100A9	5	NA	0.12232611537435086	1.0336600788443709e-20
ENSG00000163221	S100A12	9	NA	0.24973392715432907	1.2901414435528797e-43
ENSG00000163257	DCAF16	4	NA	0.061211122185453576	8.399146093640705e-11
ENSG00000163281	GNPDA2	4	NA	0.1837417176357346	2.540215959679392e-31
ENSG00000163320	CGGBP1	4	NA	0.043297972445138874	5.4609717197364086e-08
ENSG00000163322	ABRAXAS1	39	NA	0.01766477956610304	0.0005623515088897469
ENSG00000163328	GPR155	14	NA	0.037622780594202605	4.2050057245354204e-07
ENSG00000163344	PMVK	2	NA	0.027504306895195216	1.5984233836086594e-05
ENSG00000163346	PBXIP1	5	NA	0.013395381974955297	0.0026970576187438466
ENSG00000163349	HIPK1	4	NA	0.03064677523508072	5.160458828317799e-06
ENSG00000163362	INAVA	10	NA	0.03225053095191894	2.899316026009921e-06
ENSG00000163378	EOGT	21	NA	0.051492433590128395	2.843999185805629e-09
ENSG00000163382	NAXE	13	NA	0.07240240634287241	1.411503315412677e-12
ENSG00000163389	POGLUT1	15	NA	0.22473450039590534	7.72323368576973e-39
ENSG00000163393	SLC22A15	11	NA	0.18458095779856148	1.7975521870127991e-31
ENSG00000163406	SLC15A2	6	NA	0.01685295208427975	0.0007564193000126312
ENSG00000163412	EIF4E3	10	NA	0.2788308919852015	2.2359113666816405e-49
ENSG00000163421	PROK2	20	NA	0.136304849629633	4.5974768130938997e-23
ENSG00000163428	LRRC58	10	NA	0.05147744510938393	2.8594440020883885e-09
ENSG00000163435	ELF3	24	NA	0.05087119813088315	3.559615255103767e-09
ENSG00000163444	TMEM183A	19	NA	0.023796058467711267	6.085237489702023e-05
ENSG00000163449	TMEM169	6	NA	0.050515121678411046	4.048159026756306e-09
ENSG00000163453	IGFBP7	38	NA	0.040170822891907	1.6823112519990284e-07
ENSG00000163464	CXCR1	14	NA	0.04695400219237472	1.4631759843335122e-08
ENSG00000163466	ARPC2	5	NA	0.03535340711611358	9.505829217053297e-07
ENSG00000163468	CCT3	10	NA	0.06829516233981163	6.3493558120063e-12
ENSG00000163472	TMEM79	12	NA	0.30396157093602955	1.5346273795912283e-54
ENSG00000163482	STK36	9	NA	0.011013257703993914	0.0065509591296791184
ENSG00000163485	ADORA1	21	NA	0.16025873910118626	3.5337865138014175e-27
ENSG00000163507	CIP2A	9	NA	0.12357890593241215	6.3828982663101e-21
ENSG00000163510	CWC22	15	NA	0.2578875449115452	3.301528268947115e-45
ENSG00000163512	AZI2	12	NA	0.022103399814065224	0.00011219459269304174
ENSG00000163517	HDAC11	2	NA	0.0236277124516312	6.46665254546236e-05
ENSG00000163521	GLB1L	9	NA	0.3651843133611046	6.1848431454671e-68
ENSG00000163527	STT3B	11	NA	0.02922737129029016	8.5978412996834e-06
ENSG00000163534	FCRL1	4	NA	0.1102809293143423	1.0316356375219527e-18
ENSG00000163535	SGO2	11	NA	0.014243713038850624	0.0019713186472688103
ENSG00000163536	SERPINI1	9	NA	0.15870010043751867	6.596434838017426e-27
ENSG00000163541	SUCLG1	12	NA	0.022898482485461533	8.415935365526433e-05
ENSG00000163545	NUAK2	19	NA	0.17773987502947206	2.9828461744540693e-30
ENSG00000163558	PRKCI	9	NA	0.024977529090350253	3.97291615720414e-05
ENSG00000163563	MNDA	11	NA	0.1110756076753168	7.627628610360326e-19
ENSG00000163564	PYHIN1	9	NA	0.019978641043873015	0.00024230755999990767
ENSG00000163568	AIM2	37	NA	0.05079128032254969	3.6638693795406995e-09
ENSG00000163576	EFHB	27	NA	0.486509860236645	9.180920663836245e-99
ENSG00000163584	RPL22L1	5	NA	0.21970435979023342	6.772729116593691e-38
ENSG00000163590	PPM1L	17	NA	0.07030759062283941	3.0410503383737213e-12
ENSG00000163596	ICA1L	5	NA	0.014584290324830516	0.0017387604556065434
ENSG00000163597	SNHG16	18	NA	0.3190582241593432	9.881314315471267e-58
ENSG00000163602	RYBP	27	NA	0.3673520905987759	1.9673089813175197e-68
ENSG00000163606	CD200R1	15	NA	0.04746298147672548	1.2178598417792472e-08
ENSG00000163607	GTPBP8	24	NA	0.08812705834272815	4.2504391207544436e-15
ENSG00000163608	NEPRO	11	NA	0.13392965160177298	1.1604176850274904e-22
ENSG00000163633	C4orf36	10	NA	0.04210063844671435	8.402653286413085e-08
ENSG00000163634	THOC7	14	NA	0.02554572235697416	3.236892251256466e-05
ENSG00000163635	ATXN7	9	NA	0.013794936246718376	0.0023265382270932556
ENSG00000163644	PPM1K	9	NA	0.012794528252982693	0.0033700164788932705
ENSG00000163646	CLRN1	23	NA	0.013732934161520676	0.0023804661403274766
ENSG00000163655	GMPS	9	NA	0.010290579726082822	0.008597639797065116
ENSG00000163660	CCNL1	9	NA	0.09651228175850791	1.8589193815197603e-16
ENSG00000163661	PTX3	12	NA	0.02853183635111688	1.1042570343551235e-05
ENSG00000163682	RPL9	25	NA	0.3060766732319031	5.534181673187346e-55
ENSG00000163683	SMIM14	15	NA	0.02033272425070581	0.00021308938774507213
ENSG00000163684	RPP14	4	NA	0.09034935657484769	1.85889708600059e-15
ENSG00000163687	DNASE1L3	13	NA	0.012904084079730196	0.003235723507493365
ENSG00000163697	APBB2	17	NA	0.07139258586176091	2.043817381327108e-12
ENSG00000163702	IL17RC	31	NA	0.18393622735552537	2.344632346831117e-31
ENSG00000163703	CRELD1	11	NA	0.0805110193727594	7.143157867460738e-14
ENSG00000163704	PRRT3	7	NA	0.057752626942515435	2.949117778624716e-10
ENSG00000163710	PCOLCE2	15	NA	0.011776202479654246	0.004923641055985367
ENSG00000163728	TTC14	3	NA	0.014123136619960463	0.002060989515437151
ENSG00000163735	CXCL5	13	NA	0.116326283596833	1.0310160258094732e-19
ENSG00000163739	CXCL1	12	NA	0.021011793413742708	0.00016658306707369874
ENSG00000163743	RCHY1	9	NA	0.06870080390640125	5.4742916526652775e-12
ENSG00000163754	GYG1	3	NA	0.04760225157332818	1.1582070579160695e-08
ENSG00000163755	HPS3	47	NA	0.08394952312902744	2.0028791431144605e-14
ENSG00000163795	ZNF513	6	NA	0.011612142917319997	0.005234845625594383
ENSG00000163798	SLC4A1AP	14	NA	0.0794579966714816	1.0535993954302858e-13
ENSG00000163803	PLB1	56	NA	0.2746223196860139	1.5731301034146438e-48
ENSG00000163807	KIAA1143	18	NA	0.15565330832783153	2.227467661419712e-26
ENSG00000163811	WDR43	11	NA	0.03182499879796041	3.3785117574268725e-06
ENSG00000163812	ZDHHC3	25	NA	0.016711521555170444	0.0007965668567562366
ENSG00000163814	CDCP1	30	NA	0.03340562757046752	1.9142264450945385e-06
ENSG00000163818	LZTFL1	7	NA	0.019135422469547258	0.0003291614993645791
ENSG00000163823	CCR1	17	NA	0.3287427504629047	8.138978531974944e-60
ENSG00000163832	ELP6	17	NA	0.014234509135258809	0.0019780221804638286
ENSG00000163833	FBXO40	9	NA	0.062370545036108074	5.509123558591376e-11
ENSG00000163840	DTX3L	4	NA	0.014730437596628333	0.0016476610670134357
ENSG00000163848	ZNF148	7	NA	0.01785501561403788	0.0005246569501527996
ENSG00000163864	NMNAT3	28	NA	0.21415487767347163	7.315156260591938e-37
ENSG00000163866	SMIM12	25	NA	0.192504767307781	6.749004211342508e-33
ENSG00000163870	TPRA1	12	NA	0.09406935033280162	4.638165838686163e-16
ENSG00000163872	YEATS2	18	NA	0.010819739362631375	0.007044692914754473
ENSG00000163874	ZC3H12A	18	NA	0.01154545245062864	0.005367000519183891
ENSG00000163875	MEAF6	18	NA	0.2284230070236877	1.557875107954627e-39
ENSG00000163877	SNIP1	3	NA	0.022262461639610726	0.00010592067994385846
ENSG00000163898	LIPH	10	NA	0.04678734028273395	1.5537799376646705e-08
ENSG00000163902	RPN1	11	NA	0.05240935978149498	2.0417352593263197e-09
ENSG00000163913	IFT122	17	NA	0.0365665528747696	6.146682882220443e-07
ENSG00000163918	RFC4	8	NA	0.033930271794479445	1.5852824304818337e-06
ENSG00000163931	TKT	22	NA	0.1874798239464807	5.429428228527615e-32
ENSG00000163933	RFT1	9	NA	0.052228938116020536	2.179345833925361e-09
ENSG00000163935	SFMBT1	11	NA	0.07706749523479277	2.5425543379006346e-13
ENSG00000163938	GNL3	9	NA	0.012998310843807186	0.003124565523964989
ENSG00000163945	UVSSA	65	NA	0.4089140926562976	2.5938409670937857e-78
ENSG00000163946	TASOR	11	NA	0.1495703862899664	2.4978880825607707e-25
ENSG00000163950	SLBP	11	NA	0.013710987262681176	0.0023998566845065445
ENSG00000163956	LRPAP1	32	NA	0.2726233743802621	3.9583570929971626e-48
